site_id	state
02453500	ALABAMA
02454000	ALABAMA
02454055	ALABAMA
02458190	ALABAMA
02458300	ALABAMA
02458148	ALABAMA
02458502	ALABAMA
02377560	ALABAMA
02378170	ALABAMA
02372430	ALABAMA
02377750	ALABAMA
02375000	ALABAMA
02401895	ALABAMA
02400496	ALABAMA
02400175	ALABAMA
02408150	ALABAMA
02406930	ALABAMA
02407526	ALABAMA
02470050	ALABAMA
02470629	ALABAMA
02470630	ALABAMA
02419500	ALABAMA
02411600	ALABAMA
02411590	ALABAMA
02419988	ALABAMA
023432415	ALABAMA
02461405	ALABAMA
02467001	ALABAMA
02464800	ALABAMA
02465005	ALABAMA
02461192	ALABAMA
02462501	ALABAMA
02469525	ALABAMA
02469762	ALABAMA
02461130	ALABAMA
02462952	ALABAMA
0242354750	ALABAMA
02421350	ALABAMA
02429540	ALABAMA
02427506	ALABAMA
02427505	ALABAMA
02428400	ALABAMA
02428401	ALABAMA
02364000	ALABAMA
02362240	ALABAMA
02362000	ALABAMA
02447026	ALABAMA
02444161	ALABAMA
02449838	ALABAMA
02399500	ALABAMA
02397530	ALABAMA
0357587140	ALABAMA
03577225	ALABAMA
0357587090	ALABAMA
03575950	ALABAMA
0357587400	ALABAMA
0357586650	ALABAMA
03575980	ALABAMA
03572690	ALABAMA
0357587728	ALABAMA
03590000	ALABAMA
02228070	GEORGIA
02223110	GEORGIA
02220788	GEORGIA
02225270	GEORGIA
02228295	GEORGIA
02223360	GEORGIA
02226160	GEORGIA
02227270	GEORGIA
02223190	GEORGIA
02226362	GEORGIA
02327355	GEORGIA
02314495	GEORGIA
023177483	GEORGIA
02315920	GEORGIA
02317755	GEORGIA
02318380	GEORGIA
02317797	GEORGIA
02356638	GEORGIA
02354475	GEORGIA
02354350	GEORGIA
02209360	GEORGIA
02207135	GEORGIA
02203900	GEORGIA
02204520	GEORGIA
02207300	GEORGIA
02208493	GEORGIA
02208485	GEORGIA
02208000	GEORGIA
02207200	GEORGIA
02203831	GEORGIA
02208487	GEORGIA
02203873	GEORGIA
02200120	GEORGIA
02202190	GEORGIA
02209000	GEORGIA
02203557	GEORGIA
02203950	GEORGIA
02205865	GEORGIA
02203960	GEORGIA
02203700	GEORGIA
02204037	GEORGIA
02203863	GEORGIA
02207130	GEORGIA
02207160	GEORGIA
02203536	GEORGIA
02214590	GEORGIA
02215260	GEORGIA
02214075	GEORGIA
02217643	GEORGIA
02212735	GEORGIA
02211800	GEORGIA
02217615	GEORGIA
02215900	GEORGIA
02381401	GEORGIA
02388985	GEORGIA
02387520	GEORGIA
02383520	GEORGIA
02388525	GEORGIA
02389050	GEORGIA
02387010	GEORGIA
02344673	GEORGIA
02344748	GEORGIA
02344143	GEORGIA
02344280	GEORGIA
02341460	GEORGIA
02342881	GEORGIA
02344424	GEORGIA
02344724	GEORGIA
02343241	GEORGIA
02344655	GEORGIA
02339402	GEORGIA
02336870	GEORGIA
02335990	GEORGIA
02334653	GEORGIA
02336986	GEORGIA
02336313	GEORGIA
02336910	GEORGIA
02336340	GEORGIA
023312495	GEORGIA
02335880	GEORGIA
02338840	GEORGIA
023358685	GEORGIA
02336152	GEORGIA
02336840	GEORGIA
02336517	GEORGIA
02334401	GEORGIA
02336106	GEORGIA
02198920	GEORGIA
02198820	GEORGIA
02198375	GEORGIA
02198840	GEORGIA
02198955	GEORGIA
02198810	GEORGIA
021973269	GEORGIA
02198950	GEORGIA
02397410	GEORGIA
02394670	GEORGIA
02393377	GEORGIA
02392920	GEORGIA
02397500	GEORGIA
02395996	GEORGIA
02394682	GEORGIA
02390050	GEORGIA
02394820	GEORGIA
02393501	GEORGIA
02231254	GEORGIA
02231175	GEORGIA
03566700	GEORGIA
02108566	NORTH_CAROLINA
0210166029	NORTH_CAROLINA
02104000	NORTH_CAROLINA
0214678175	NORTH_CAROLINA
0214266080	NORTH_CAROLINA
02146330	NORTH_CAROLINA
0214291555	NORTH_CAROLINA
0214265808	NORTH_CAROLINA
0214685800	NORTH_CAROLINA
0214642825	NORTH_CAROLINA
0214297160	NORTH_CAROLINA
02146449	NORTH_CAROLINA
02146420	NORTH_CAROLINA
02146670	NORTH_CAROLINA
0214627970	NORTH_CAROLINA
0214295600	NORTH_CAROLINA
02146614	NORTH_CAROLINA
02145268	NORTH_CAROLINA
0214657975	NORTH_CAROLINA
0214269560	NORTH_CAROLINA
0214266000	NORTH_CAROLINA
0214655255	NORTH_CAROLINA
0211139110	NORTH_CAROLINA
0209741955	NORTH_CAROLINA
0209734440	NORTH_CAROLINA
02098206	NORTH_CAROLINA
0209782609	NORTH_CAROLINA
0209553650	NORTH_CAROLINA
0209722970	NORTH_CAROLINA
0209399200	NORTH_CAROLINA
02092554	NORTH_CAROLINA
0208726005	NORTH_CAROLINA
02084160	NORTH_CAROLINA
02085039	NORTH_CAROLINA
02081028	NORTH_CAROLINA
0208773375	NORTH_CAROLINA
0208524975	NORTH_CAROLINA
02084472	NORTH_CAROLINA
02087337	NORTH_CAROLINA
02082770	NORTH_CAROLINA
0208524090	NORTH_CAROLINA
02081942	NORTH_CAROLINA
02081054	NORTH_CAROLINA
02081094	NORTH_CAROLINA
02087322	NORTH_CAROLINA
0208675010	NORTH_CAROLINA
0208250410	NORTH_CAROLINA
02081000	NORTH_CAROLINA
0208521324	NORTH_CAROLINA
0208758850	NORTH_CAROLINA
0208111310	NORTH_CAROLINA
0208735012	NORTH_CAROLINA
0208732885	NORTH_CAROLINA
0212467595	NORTH_CAROLINA
0212419274	NORTH_CAROLINA
0212414900	NORTH_CAROLINA
0212466000	NORTH_CAROLINA
0212378405	NORTH_CAROLINA
02124269	NORTH_CAROLINA
0212430653	NORTH_CAROLINA
02129375	NORTH_CAROLINA
0212430293	NORTH_CAROLINA
0212427947	NORTH_CAROLINA
02126375	NORTH_CAROLINA
0212393300	NORTH_CAROLINA
0212433550	NORTH_CAROLINA
0351706800	NORTH_CAROLINA
0345577330	NORTH_CAROLINA
0344894205	NORTH_CAROLINA
03075850	MARYLAND
03076100	MARYLAND
03075825	MARYLAND
0148471320	MARYLAND
01651000	MARYLAND
01651730	MARYLAND
01578310	MARYLAND
01594950	MARYLAND
01593370	MARYLAND
01593450	MARYLAND
01644372	MARYLAND
01644388	MARYLAND
01644148	MARYLAND
01644390	MARYLAND
01493112	MARYLAND
01589320	MARYLAND
01589025	MARYLAND
01581757	MARYLAND
01585175	MARYLAND
01589316	MARYLAND
0158175320	MARYLAND
01583570	MARYLAND
01583800	MARYLAND
01589238	MARYLAND
01585219	MARYLAND
01581750	MARYLAND
01585075	MARYLAND
0158397967	MARYLAND
01589305	MARYLAND
01585225	MARYLAND
01589315	MARYLAND
01589035	MARYLAND
08017095	LOUISIANA
08012470	LOUISIANA
08014881	LOUISIANA
08017044	LOUISIANA
02492100	LOUISIANA
02492700	LOUISIANA
02490193	LOUISIANA
02492511	LOUISIANA
02492600	LOUISIANA
02492519	LOUISIANA
02490200	LOUISIANA
02491500	LOUISIANA
07355475	LOUISIANA
07351755	LOUISIANA
07353520	LOUISIANA
07350985	LOUISIANA
07352895	LOUISIANA
07350700	LOUISIANA
07351275	LOUISIANA
07352820	LOUISIANA
07381482	LOUISIANA
07381235	LOUISIANA
07381670	LOUISIANA
07384400	LOUISIANA
07381150	LOUISIANA
07380330	LOUISIANA
07385820	LOUISIANA
07380500	LOUISIANA
07380238	LOUISIANA
07381600	LOUISIANA
07380215	LOUISIANA
07385702	LOUISIANA
07381490	LOUISIANA
07381590	LOUISIANA
07386940	LOUISIANA
07385765	LOUISIANA
07386850	LOUISIANA
07380102	LOUISIANA
07380126	LOUISIANA
07381355	LOUISIANA
07386880	LOUISIANA
07386600	LOUISIANA
07387050	LOUISIANA
07381567	LOUISIANA
07381460	LOUISIANA
07380200	LOUISIANA
07383500	LOUISIANA
07381454	LOUISIANA
07381350	LOUISIANA
07381000	LOUISIANA
07381515	LOUISIANA
07380101	LOUISIANA
07380260	LOUISIANA
07381349	LOUISIANA
07380127	LOUISIANA
07375175	LOUISIANA
07378745	LOUISIANA
07375050	LOUISIANA
07378722	LOUISIANA
07377243	LOUISIANA
07379050	LOUISIANA
07377600	LOUISIANA
07378075	LOUISIANA
07375430	LOUISIANA
07378748	LOUISIANA
07379000	LOUISIANA
07377230	LOUISIANA
07377750	LOUISIANA
07378050	LOUISIANA
07372190	LOUISIANA
07379960	LOUISIANA
07375300	LOUISIANA
07378746	LOUISIANA
07378008	LOUISIANA
07375170	LOUISIANA
07377754	LOUISIANA
07370600	LOUISIANA
07378650	LOUISIANA
07375105	LOUISIANA
07378810	LOUISIANA
07375650	LOUISIANA
07377300	LOUISIANA
07378100	LOUISIANA
07377210	LOUISIANA
07379075	LOUISIANA
07379100	LOUISIANA
07374525	LOUISIANA
07378083	LOUISIANA
07375230	LOUISIANA
07375222	LOUISIANA
07374000	LOUISIANA
07377870	LOUISIANA
07377780	LOUISIANA
07377760	LOUISIANA
07374581	LOUISIANA
07377150	LOUISIANA
07344480	LOUISIANA
07344400	LOUISIANA
07344425	LOUISIANA
07349815	LOUISIANA
07349898	LOUISIANA
07349860	LOUISIANA
07349374	LOUISIANA
07349890	LOUISIANA
07349250	LOUISIANA
07349450	LOUISIANA
07349910	LOUISIANA
07346450	LOUISIANA
07349849	LOUISIANA
07349298	LOUISIANA
07348098	LOUISIANA
07344460	LOUISIANA
07366364	LOUISIANA
07368000	LOUISIANA
07369000	LOUISIANA
07364203	LOUISIANA
07369050	LOUISIANA
07364535	LOUISIANA
07364840	LOUISIANA
07369700	LOUISIANA
07366472	LOUISIANA
07369515	LOUISIANA
07367690	LOUISIANA
01651827	DISTRICT_OF_COLUMBIA
01651770	DISTRICT_OF_COLUMBIA
01648010	DISTRICT_OF_COLUMBIA
01647600	DISTRICT_OF_COLUMBIA
08308050	NEW_MEXICO
08361000	NEW_MEXICO
08355050	NEW_MEXICO
08358400	NEW_MEXICO
08355490	NEW_MEXICO
08359500	NEW_MEXICO
08358300	NEW_MEXICO
08328950	NEW_MEXICO
08329870	NEW_MEXICO
08329900	NEW_MEXICO
08329835	NEW_MEXICO
08328500	NEW_MEXICO
08330830	NEW_MEXICO
08334000	NEW_MEXICO
08330600	NEW_MEXICO
08399500	NEW_MEXICO
08394024	NEW_MEXICO
08390610	NEW_MEXICO
08394500	NEW_MEXICO
08390800	NEW_MEXICO
08394033	NEW_MEXICO
08390620	NEW_MEXICO
08253900	NEW_MEXICO
08343500	NEW_MEXICO
08340500	NEW_MEXICO
08402000	NEW_MEXICO
08405200	NEW_MEXICO
08404000	NEW_MEXICO
08401500	NEW_MEXICO
08407000	NEW_MEXICO
08403500	NEW_MEXICO
08405450	NEW_MEXICO
08407500	NEW_MEXICO
08406500	NEW_MEXICO
08403800	NEW_MEXICO
08282300	NEW_MEXICO
08281400	NEW_MEXICO
08480595	NEW_MEXICO
08480594	NEW_MEXICO
08382000	NEW_MEXICO
08384000	NEW_MEXICO
08382600	NEW_MEXICO
08387575	NEW_MEXICO
08382810	NEW_MEXICO
08387550	NEW_MEXICO
08385000	NEW_MEXICO
08386505	NEW_MEXICO
08385503	NEW_MEXICO
08319000	NEW_MEXICO
08317300	NEW_MEXICO
08317900	NEW_MEXICO
08313500	NEW_MEXICO
08314000	NEW_MEXICO
07214670	NEW_MEXICO
07214470	NEW_MEXICO
07214680	NEW_MEXICO
07202500	NEW_MEXICO
09442681	NEW_MEXICO
09430020	NEW_MEXICO
09430030	NEW_MEXICO
09430010	NEW_MEXICO
05207600	MINNESOTA
05205900	MINNESOTA
05287890	MINNESOTA
05289000	MINNESOTA
05284000	MINNESOTA
05288500	MINNESOTA
05288670	MINNESOTA
05283500	MINNESOTA
05210000	MINNESOTA
05331000	MINNESOTA
05331580	MINNESOTA
05112000	MINNESOTA
05129290	MINNESOTA
05129515	MINNESOTA
05125000	MINNESOTA
05126210	MINNESOTA
05046475	MINNESOTA
05475350	MINNESOTA
05355024	MINNESOTA
05355080	MINNESOTA
05355250	MINNESOTA
05355092	MINNESOTA
05355038	MINNESOTA
05354500	MINNESOTA
05316770	MINNESOTA
05311150	MINNESOTA
05386400	MINNESOTA
05378490	MINNESOTA
05378500	MINNESOTA
05140520	MINNESOTA
05140521	MINNESOTA
05083500	MINNESOTA
05073500	MINNESOTA
05074000	MINNESOTA
05341550	MINNESOTA
05067500	MINNESOTA
05106000	MINNESOTA
05107500	MINNESOTA
05137500	MINNESOTA
05134200	MINNESOTA
05133500	MINNESOTA
05305000	MINNESOTA
05304995	MINNESOTA
05301000	MINNESOTA
09527660	CALIFORNIA
09525000	CALIFORNIA
09527597	CALIFORNIA
09524700	CALIFORNIA
09527594	CALIFORNIA
09523600	CALIFORNIA
09526200	CALIFORNIA
09524000	CALIFORNIA
09521100	CALIFORNIA
09523000	CALIFORNIA
09530000	CALIFORNIA
09530500	CALIFORNIA
09427500	CALIFORNIA
09429155	CALIFORNIA
09429500	CALIFORNIA
09429180	CALIFORNIA
09429100	CALIFORNIA
09429600	CALIFORNIA
09429000	CALIFORNIA
09429200	CALIFORNIA
10296750	CALIFORNIA
10337810	CALIFORNIA
10337000	CALIFORNIA
10339410	CALIFORNIA
103366092	CALIFORNIA
103087891	CALIFORNIA
10308785	CALIFORNIA
10308784	CALIFORNIA
10308792	CALIFORNIA
10259540	CALIFORNIA
10251330	CALIFORNIA
10254970	CALIFORNIA
10257600	CALIFORNIA
10255890	CALIFORNIA
10254730	CALIFORNIA
10255550	CALIFORNIA
10251290	CALIFORNIA
10259050	CALIFORNIA
10257549	CALIFORNIA
10259300	CALIFORNIA
10251335	CALIFORNIA
10258700	CALIFORNIA
10254050	CALIFORNIA
10265100	CALIFORNIA
10262500	CALIFORNIA
10260855	CALIFORNIA
10263000	CALIFORNIA
10341100	CALIFORNIA
10344505	CALIFORNIA
11109550	CALIFORNIA
11425500	CALIFORNIA
11424500	CALIFORNIA
11273400	CALIFORNIA
11289000	CALIFORNIA
11313434	CALIFORNIA
11313460	CALIFORNIA
11313405	CALIFORNIA
11313431	CALIFORNIA
11313452	CALIFORNIA
11312685	CALIFORNIA
11312676	CALIFORNIA
11313440	CALIFORNIA
11313315	CALIFORNIA
11313433	CALIFORNIA
11312968	CALIFORNIA
11313240	CALIFORNIA
11224000	CALIFORNIA
11361000	CALIFORNIA
11261100	CALIFORNIA
11262900	CALIFORNIA
11401920	CALIFORNIA
11304810	CALIFORNIA
11303500	CALIFORNIA
11046050	CALIFORNIA
11046100	CALIFORNIA
11048175	CALIFORNIA
11048200	CALIFORNIA
11046300	CALIFORNIA
11045600	CALIFORNIA
11045700	CALIFORNIA
11479560	CALIFORNIA
11472180	CALIFORNIA
11125605	CALIFORNIA
11122010	CALIFORNIA
11174600	CALIFORNIA
11179100	CALIFORNIA
11172955	CALIFORNIA
11173800	CALIFORNIA
11062450	CALIFORNIA
11062399	CALIFORNIA
11066320	CALIFORNIA
11062400	CALIFORNIA
11062800	CALIFORNIA
11526500	CALIFORNIA
11525630	CALIFORNIA
11071760	CALIFORNIA
11070150	CALIFORNIA
11070270	CALIFORNIA
11071900	CALIFORNIA
11447905	CALIFORNIA
11447890	CALIFORNIA
11447830	CALIFORNIA
11447850	CALIFORNIA
11447650	CALIFORNIA
11447903	CALIFORNIA
11058000	CALIFORNIA
11051502	CALIFORNIA
11336685	CALIFORNIA
11337080	CALIFORNIA
11336680	CALIFORNIA
11337190	CALIFORNIA
11336790	CALIFORNIA
11336580	CALIFORNIA
11463682	CALIFORNIA
11460151	CALIFORNIA
11467590	CALIFORNIA
11461000	CALIFORNIA
11465240	CALIFORNIA
11467270	CALIFORNIA
11467002	CALIFORNIA
11463500	CALIFORNIA
11462080	CALIFORNIA
11467553	CALIFORNIA
11465200	CALIFORNIA
11460605	CALIFORNIA
11465390	CALIFORNIA
11159500	CALIFORNIA
11152650	CALIFORNIA
11012500	CALIFORNIA
11114495	CALIFORNIA
11532650	CALIFORNIA
11458600	CALIFORNIA
11455350	CALIFORNIA
11452900	CALIFORNIA
11451800	CALIFORNIA
11450000	CALIFORNIA
11455315	CALIFORNIA
11455165	CALIFORNIA
11453000	CALIFORNIA
11455420	CALIFORNIA
11455335	CALIFORNIA
11452800	CALIFORNIA
11206820	CALIFORNIA
11169860	CALIFORNIA
11254000	CALIFORNIA
11136500	CALIFORNIA
11136040	CALIFORNIA
11136600	CALIFORNIA
03108500	PENNSYLVANIA
03108490	PENNSYLVANIA
03104490	PENNSYLVANIA
03063000	PENNSYLVANIA
03062998	PENNSYLVANIA
03073751	PENNSYLVANIA
03073750	PENNSYLVANIA
03071600	PENNSYLVANIA
03074998	PENNSYLVANIA
03072656	PENNSYLVANIA
03086001	PENNSYLVANIA
03085730	PENNSYLVANIA
03085002	PENNSYLVANIA
03085152	PENNSYLVANIA
03086000	PENNSYLVANIA
03036501	PENNSYLVANIA
03033000	PENNSYLVANIA
03036151	PENNSYLVANIA
03039035	PENNSYLVANIA
03036150	PENNSYLVANIA
03039036	PENNSYLVANIA
03031882	PENNSYLVANIA
03033001	PENNSYLVANIA
03039041	PENNSYLVANIA
03039040	PENNSYLVANIA
03031624	PENNSYLVANIA
03029000	PENNSYLVANIA
03021410	PENNSYLVANIA
03022554	PENNSYLVANIA
03021890	PENNSYLVANIA
03044810	PENNSYLVANIA
03049680	PENNSYLVANIA
03048900	PENNSYLVANIA
03049641	PENNSYLVANIA
03049640	PENNSYLVANIA
03045010	PENNSYLVANIA
03049681	PENNSYLVANIA
03049501	PENNSYLVANIA
03049819	PENNSYLVANIA
03010955	PENNSYLVANIA
01480638	PENNSYLVANIA
01543693	PENNSYLVANIA
01545800	PENNSYLVANIA
01549760	PENNSYLVANIA
01543700	PENNSYLVANIA
01432495	PENNSYLVANIA
01432160	PENNSYLVANIA
01439590	PENNSYLVANIA
01432110	PENNSYLVANIA
01470755	PENNSYLVANIA
01475553	PENNSYLVANIA
01474501	PENNSYLVANIA
01514850	PENNSYLVANIA
01513550	PENNSYLVANIA
01518420	PENNSYLVANIA
01519200	PENNSYLVANIA
01564512	PENNSYLVANIA
01564895	PENNSYLVANIA
01451500	PENNSYLVANIA
01553005	PENNSYLVANIA
01553240	PENNSYLVANIA
01550500	PENNSYLVANIA
01553990	PENNSYLVANIA
01553850	PENNSYLVANIA
01559790	PENNSYLVANIA
01553025	PENNSYLVANIA
01577500	PENNSYLVANIA
01573695	PENNSYLVANIA
01576000	PENNSYLVANIA
01575585	PENNSYLVANIA
01573600	PENNSYLVANIA
01573160	PENNSYLVANIA
01573710	PENNSYLVANIA
01576767	PENNSYLVANIA
01571005	PENNSYLVANIA
01570500	PENNSYLVANIA
01465200	PENNSYLVANIA
01427195	PENNSYLVANIA
01429301	PENNSYLVANIA
01447720	PENNSYLVANIA
01531908	PENNSYLVANIA
01538700	PENNSYLVANIA
01531325	PENNSYLVANIA
01531250	PENNSYLVANIA
12178100	WASHINGTON
12175000	WASHINGTON
12039510	WASHINGTON
12043163	WASHINGTON
12043015	WASHINGTON
12042800	WASHINGTON
12120000	WASHINGTON
12147470	WASHINGTON
12131500	WASHINGTON
12166185	WASHINGTON
12089208	WASHINGTON
12096865	WASHINGTON
12098920	WASHINGTON
12096505	WASHINGTON
12099600	WASHINGTON
12097850	WASHINGTON
12097820	WASHINGTON
12113415	WASHINGTON
12113390	WASHINGTON
12116100	WASHINGTON
12118400	WASHINGTON
12118500	WASHINGTON
12113344	WASHINGTON
12113346	WASHINGTON
12115900	WASHINGTON
12061500	WASHINGTON
12158032	WASHINGTON
12150400	WASHINGTON
12155500	WASHINGTON
12101102	WASHINGTON
12101000	WASHINGTON
12101470	WASHINGTON
12100498	WASHINGTON
12100494	WASHINGTON
12100490	WASHINGTON
12101100	WASHINGTON
12102075	WASHINGTON
12028060	WASHINGTON
12025100	WASHINGTON
12020525	WASHINGTON
12021800	WASHINGTON
05056241	NORTH_DAKOTA
05056239	NORTH_DAKOTA
0505152130	NORTH_DAKOTA
05059300	NORTH_DAKOTA
05056678	NORTH_DAKOTA
05056340	NORTH_DAKOTA
05052000	NORTH_DAKOTA
05056060	NORTH_DAKOTA
05059480	NORTH_DAKOTA
05056665	NORTH_DAKOTA
05056500	NORTH_DAKOTA
05058980	NORTH_DAKOTA
05059715	NORTH_DAKOTA
05056222	NORTH_DAKOTA
05056215	NORTH_DAKOTA
05056265	NORTH_DAKOTA
05113750	NORTH_DAKOTA
05114000	NORTH_DAKOTA
05117500	NORTH_DAKOTA
05113600	NORTH_DAKOTA
05116000	NORTH_DAKOTA
05122000	NORTH_DAKOTA
05123510	NORTH_DAKOTA
05124000	NORTH_DAKOTA
05120000	NORTH_DAKOTA
05082500	NORTH_DAKOTA
05070000	NORTH_DAKOTA
05092000	NORTH_DAKOTA
05099600	NORTH_DAKOTA
05060400	NORTH_DAKOTA
05064500	NORTH_DAKOTA
05100000	NORTH_DAKOTA
05102490	NORTH_DAKOTA
06336600	NORTH_DAKOTA
06339010	NORTH_DAKOTA
06335750	NORTH_DAKOTA
06330000	NORTH_DAKOTA
06330110	NORTH_DAKOTA
06349500	NORTH_DAKOTA
06340010	NORTH_DAKOTA
06349700	NORTH_DAKOTA
06349600	NORTH_DAKOTA
06340900	NORTH_DAKOTA
06347000	NORTH_DAKOTA
06341000	NORTH_DAKOTA
06340700	NORTH_DAKOTA
06343000	NORTH_DAKOTA
06347500	NORTH_DAKOTA
06342500	NORTH_DAKOTA
06340590	NORTH_DAKOTA
06349070	NORTH_DAKOTA
06342020	NORTH_DAKOTA
06342450	NORTH_DAKOTA
06329610	NORTH_DAKOTA
06354815	NORTH_DAKOTA
06354050	NORTH_DAKOTA
06354480	NORTH_DAKOTA
11504290	OREGON
11503000	OREGON
11509200	OREGON
11504115	OREGON
11509105	OREGON
11509340	OREGON
02320700	FLORIDA
02321958	FLORIDA
02327000	FLORIDA
02327031	FLORIDA
02327022	FLORIDA
02323502	FLORIDA
02325000	FLORIDA
02320250	FLORIDA
02321898	FLORIDA
02327033	FLORIDA
02324000	FLORIDA
02323566	FLORIDA
02322400	FLORIDA
02326526	FLORIDA
02376293	FLORIDA
02376100	FLORIDA
02311000	FLORIDA
02310500	FLORIDA
02310368	FLORIDA
02313200	FLORIDA
02310690	FLORIDA
02310689	FLORIDA
02310288	FLORIDA
02313098	FLORIDA
02312645	FLORIDA
02310752	FLORIDA
02310678	FLORIDA
02312180	FLORIDA
02310688	FLORIDA
02310308	FLORIDA
02310750	FLORIDA
02312640	FLORIDA
02310286	FLORIDA
02310280	FLORIDA
02313250	FLORIDA
02310742	FLORIDA
02310663	FLORIDA
02312664	FLORIDA
02312764	FLORIDA
02319302	FLORIDA
02313100	FLORIDA
02312675	FLORIDA
02313231	FLORIDA
02319950	FLORIDA
02310740	FLORIDA
02310675	FLORIDA
02310743	FLORIDA
02310300	FLORIDA
02310673	FLORIDA
02264003	FLORIDA
02266296	FLORIDA
02266495	FLORIDA
02264140	FLORIDA
02266206	FLORIDA
02264141	FLORIDA
02266026	FLORIDA
02264061	FLORIDA
02266550	FLORIDA
02264060	FLORIDA
02266295	FLORIDA
02263870	FLORIDA
02266291	FLORIDA
02264030	FLORIDA
02266292	FLORIDA
02264004	FLORIDA
02264495	FLORIDA
02264051	FLORIDA
02266025	FLORIDA
02358795	FLORIDA
02357700	FLORIDA
02289035	FLORIDA
02289500	FLORIDA
02280500	FLORIDA
02283500	FLORIDA
02287497	FLORIDA
02286400	FLORIDA
02281200	FLORIDA
02286328	FLORIDA
02289019	FLORIDA
02289041	FLORIDA
02259100	FLORIDA
02251767	FLORIDA
02252500	FLORIDA
02257000	FLORIDA
02253000	FLORIDA
02258800	FLORIDA
02251500	FLORIDA
02257750	FLORIDA
02253500	FLORIDA
02250030	FLORIDA
02257790	FLORIDA
02255600	FLORIDA
02330150	FLORIDA
02330100	FLORIDA
02330400	FLORIDA
02366996	FLORIDA
02365470	FLORIDA
02367310	FLORIDA
02274490	FLORIDA
02275197	FLORIDA
02276998	FLORIDA
02272650	FLORIDA
02272676	FLORIDA
02274505	FLORIDA
02277110	FLORIDA
02273630	FLORIDA
02277100	FLORIDA
02276877	FLORIDA
02277602	FLORIDA
02298527	FLORIDA
02294747	FLORIDA
02290765	FLORIDA
022907085	FLORIDA
02290768	FLORIDA
02297345	FLORIDA
02297460	FLORIDA
02293230	FLORIDA
02293262	FLORIDA
02290930	FLORIDA
02295194	FLORIDA
02291710	FLORIDA
02299230	FLORIDA
02298494	FLORIDA
02290878	FLORIDA
02292780	FLORIDA
02297600	FLORIDA
02298170	FLORIDA
02290769	FLORIDA
02292010	FLORIDA
02295580	FLORIDA
02291669	FLORIDA
02290766	FLORIDA
02290767	FLORIDA
02298492	FLORIDA
02295520	FLORIDA
02299484	FLORIDA
02291673	FLORIDA
02299260	FLORIDA
02297350	FLORIDA
02290709	FLORIDA
02291597	FLORIDA
02294405	FLORIDA
02294705	FLORIDA
02292490	FLORIDA
022908295	FLORIDA
02294261	FLORIDA
02295440	FLORIDA
02297635	FLORIDA
02290918	FLORIDA
02299410	FLORIDA
02292740	FLORIDA
02299482	FLORIDA
02291524	FLORIDA
02293987	FLORIDA
02238499	FLORIDA
02237011	FLORIDA
02237001	FLORIDA
02237207	FLORIDA
02237000	FLORIDA
02232155	FLORIDA
02236605	FLORIDA
02237206	FLORIDA
02233200	FLORIDA
02232415	FLORIDA
02237051	FLORIDA
02237700	FLORIDA
02236350	FLORIDA
02239501	FLORIDA
02238001	FLORIDA
02236901	FLORIDA
02231291	FLORIDA
02237701	FLORIDA
02239600	FLORIDA
02232500	FLORIDA
02237050	FLORIDA
02239000	FLORIDA
02236160	FLORIDA
02237010	FLORIDA
02246160	FLORIDA
02248380	FLORIDA
02246804	FLORIDA
02245290	FLORIDA
02244333	FLORIDA
02245340	FLORIDA
02246010	FLORIDA
02249500	FLORIDA
02249007	FLORIDA
02243959	FLORIDA
02246621	FLORIDA
02246515	FLORIDA
02246518	FLORIDA
02246825	FLORIDA
02246500	FLORIDA
02309425	FLORIDA
02300033	FLORIDA
02308950	FLORIDA
02309447	FLORIDA
02303348	FLORIDA
02301793	FLORIDA
02306028	FLORIDA
02309200	FLORIDA
02303424	FLORIDA
02307669	FLORIDA
02300995	FLORIDA
02307445	FLORIDA
02307674	FLORIDA
02304000	FLORIDA
02309740	FLORIDA
02303410	FLORIDA
02301718	FLORIDA
02301740	FLORIDA
02306904	FLORIDA
02306000	FLORIDA
02308870	FLORIDA
02300703	FLORIDA
02302000	FLORIDA
02301721	FLORIDA
02307498	FLORIDA
02307780	FLORIDA
02305851	FLORIDA
02301745	FLORIDA
02307200	FLORIDA
05494300	IOWA
05464480	IOWA
05464695	IOWA
05465700	IOWA
05464315	IOWA
0546494170	IOWA
05460000	IOWA
05463050	IOWA
05464780	IOWA
05464420	IOWA
05464942	IOWA
05464730	IOWA
05478265	IOWA
05476735	IOWA
05476590	IOWA
05418720	IOWA
05411500	IOWA
05389500	IOWA
05422600	IOWA
05420460	IOWA
05420500	IOWA
05482430	IOWA
05483470	IOWA
05484600	IOWA
05480820	IOWA
05480080	IOWA
05482315	IOWA
05487520	IOWA
05451770	IOWA
05452500	IOWA
06602020	IOWA
06604200	IOWA
06602400	IOWA
06604000	IOWA
06601200	IOWA
06903880	IOWA
06817300	IOWA
06485950	IOWA
06599900	IOWA
09469000	ARIZONA
09442000	ARIZONA
09446500	ARIZONA
09446320	ARIZONA
09390500	ARIZONA
09398300	ARIZONA
09522500	ARIZONA
09522680	ARIZONA
09528800	ARIZONA
09520280	ARIZONA
09529250	ARIZONA
09522650	ARIZONA
09520500	ARIZONA
09522850	ARIZONA
09529150	ARIZONA
09528200	ARIZONA
09522900	ARIZONA
09529000	ARIZONA
09522700	ARIZONA
09522660	ARIZONA
09522880	ARIZONA
09522800	ARIZONA
